id,type,activation_date,longitude,lease_type,gym,lift,swimming_pool,furnishing,parking,property_size,bathroom,facing,floor,total_floor,amenities,building_type,balconies,rent
664,1,1526827140,77.70256205,0,0,0,0,2,0,850,2.0,1,1.0,2.0,277,2,0.0,17500.0
1595,2,1506797400,77.6521183,0,1,1,1,2,0,1657,3.0,7,3.0,4.0,1299,0,3.0,38000.0
2114,1,1517063280,77.56724675,3,0,0,0,2,0,1100,2.0,4,1.0,3.0,41,2,2.0,16500.0
2696,1,1519824900,77.56653061,3,0,0,0,2,0,750,2.0,7,1.0,3.0,115,0,0.0,20000.0
2867,1,1521499380,77.67345494,3,0,0,0,2,3,1100,2.0,0,1.0,3.0,248,3,1.0,17000.0
1101,2,1510085640,77.744022,3,1,1,1,2,0,1560,3.0,0,3.0,12.0,948,0,2.0,25000.0
3724,1,1523096220,77.61003628,0,0,0,0,2,3,600,1.0,0,0.0,1.0,62,3,0.0,11000.0
1908,0,1522084740,77.58935322,0,0,0,0,2,2,400,1.0,4,3.0,3.0,202,2,0.0,9000.0
3197,1,1515165780,77.7021926,3,1,1,0,2,0,1100,2.0,7,2.0,4.0,1242,0,1.0,22000.0
1039,1,1491594060,77.64802301,3,0,0,0,2,0,800,2.0,1,2.0,4.0,103,2,1.0,20000.0
386,2,1506097440,77.6781731,3,0,1,0,2,0,1430,3.0,1,0.0,5.0,706,0,1.0,20000.0
2535,0,1522176720,77.52978735,3,0,0,0,1,3,600,1.0,0,2.0,3.0,98,2,0.0,8000.0
1677,1,1486729020,77.57936333,0,0,0,0,2,3,1150,1.0,0,2.0,2.0,120,2,1.0,15000.0
1963,1,1511204400,77.61954815,0,0,0,0,2,3,1300,2.0,7,1.0,2.0,317,2,0.0,20000.0
1742,1,1513864020,77.6864196,3,1,1,0,2,0,1150,2.0,2,3.0,4.0,1092,0,2.0,23000.0
2843,1,1521720300,77.70509524,3,0,0,0,2,3,1200,2.0,1,0.0,3.0,206,2,0.0,18000.0
1390,1,1503166320,77.6244941,3,1,1,1,2,0,1030,2.0,1,1.0,4.0,1088,0,1.0,16500.0
3188,1,1525090020,77.65942261,0,0,1,0,1,0,1010,2.0,0,1.0,4.0,434,0,1.0,18000.0
1960,2,1511274420,77.66719894,0,1,1,0,2,0,1300,2.0,0,2.0,4.0,1081,0,2.0,18000.0
1883,5,1497179880,77.59599567,1,0,0,0,0,2,500,1.0,1,3.0,3.0,202,3,1.0,9000.0
478,2,1518724200,77.51282468,3,0,0,0,2,0,1450,3.0,0,1.0,2.0,236,2,2.0,17000.0
1923,1,1513094280,77.61372508,0,0,0,0,2,0,1200,2.0,1,0.0,1.0,1,2,1.0,22000.0
1819,1,1509128340,77.5938028,0,1,0,0,2,1,900,2.0,0,2.0,3.0,373,2,0.0,16000.0
72,0,1497293040,77.55033447,3,0,0,0,2,3,640,1.0,0,0.0,1.0,240,2,0.0,10000.0
888,1,1532002800,77.70256557,0,0,0,0,2,3,900,2.0,0,2.0,3.0,62,2,0.0,12000.0
2328,1,1516108980,77.54825467,0,0,1,0,2,0,1200,2.0,0,3.0,5.0,630,0,3.0,15000.0
951,2,1502805660,77.7558923,0,1,1,1,2,0,1450,2.0,0,4.0,9.0,1326,0,3.0,20000.0
274,0,1532721360,77.6064181,0,0,0,0,2,3,500,1.0,1,1.0,4.0,103,2,1.0,12000.0
2047,1,1513702920,77.76370895,0,0,0,0,2,2,550,1.0,0,0.0,3.0,1401,2,1.0,9500.0
2738,0,1520105340,77.54405499,0,0,0,0,2,2,400,2.0,0,1.0,2.0,231,2,0.0,8000.0
2205,0,1514325600,77.57710386,3,0,0,0,2,1,500,1.0,0,1.0,1.0,231,2,1.0,9000.0
921,1,1506170460,77.7410945,3,1,1,1,2,0,1260,2.0,0,1.0,4.0,1003,0,1.0,21000.0
89,1,1505412540,77.63133007,3,1,1,1,2,1,1345,2.0,2,7.0,21.0,1335,0,2.0,35000.0
341,0,1533151620,77.67867072,0,0,0,0,2,3,450,1.0,1,1.0,2.0,240,2,0.0,9000.0
2803,0,1541597820,77.67021075,0,0,0,0,2,1,450,1.0,1,0.0,2.0,115,2,0.0,9500.0
3844,1,1531851000,77.56730343,0,0,0,0,2,3,700,2.0,7,1.0,1.0,202,3,0.0,15000.0
1034,0,1491568560,77.62621981,0,0,0,0,2,3,300,1.0,0,2.0,2.0,161,2,0.0,8500.0
1189,2,1500749040,77.76519,3,1,1,1,1,0,1228,3.0,0,2.0,5.0,1039,0,2.0,17000.0
3046,0,1530795900,77.75145593,3,0,0,0,2,3,600,1.0,0,0.0,2.0,238,2,0.0,9000.0
3183,1,1529231820,77.55353156,0,0,0,0,1,3,650,1.0,1,1.0,2.0,247,2,0.0,9000.0
2933,1,1522421940,77.7413627,0,1,1,1,2,0,1235,2.0,7,3.0,4.0,1212,0,2.0,24000.0
2899,0,1521982680,77.57405139,0,0,0,0,2,3,500,1.0,7,1.0,2.0,202,2,1.0,9000.0
1989,1,1514803380,77.57186048,3,0,1,0,2,0,1040,2.0,0,2.0,3.0,442,0,3.0,15500.0
2489,1,1520003160,77.60160858,0,0,0,0,2,3,600,2.0,1,2.0,2.0,240,2,0.0,15000.0
916,0,1544221680,77.61682464,0,0,0,0,2,3,600,1.0,1,1.0,3.0,240,2,1.0,10000.0
2377,0,1516369440,77.55392517,0,0,0,0,2,3,400,1.0,0,2.0,2.0,202,2,1.0,9000.0
45,2,1523982540,77.50796253,0,0,0,0,2,3,2000,2.0,1,2.0,2.0,240,2,0.0,16000.0
1935,2,1510684740,77.7158793,0,1,1,1,2,0,1500,3.0,1,3.0,4.0,906,0,2.0,24000.0
234,1,1541500140,77.65699747,0,0,0,0,2,3,1050,2.0,0,0.0,2.0,306,2,0.0,17000.0
310,1,1532115600,77.55764875,3,0,0,0,2,3,710,2.0,0,1.0,3.0,62,2,0.0,9000.0
1272,1,1520003220,77.58073825,3,0,0,0,2,3,1000,1.0,0,0.0,2.0,240,2,0.0,17000.0
3443,1,1527633120,77.62857911,3,0,1,1,2,0,1345,2.0,2,15.0,21.0,804,0,2.0,35000.0
1859,1,1486838640,77.60098187,3,1,1,1,2,0,1070,2.0,7,2.0,4.0,1345,0,2.0,19000.0
2525,1,1533213720,77.51804342,3,0,1,0,2,0,1325,2.0,2,0.0,3.0,434,0,4.0,20000.0
721,2,1506280200,77.61691047,3,0,0,0,2,3,1400,2.0,0,2.0,3.0,164,2,1.0,25000.0
2680,1,1519654020,77.61466655,3,0,0,0,2,3,700,2.0,4,2.0,3.0,1401,2,2.0,17000.0
1139,1,1500225900,77.58612454,3,0,0,0,2,0,900,2.0,7,1.0,1.0,202,2,0.0,17500.0
3560,1,1544106480,77.51864991,0,0,0,0,1,1,600,1.0,0,1.0,2.0,267,2,1.0,12000.0
3486,1,1523014380,77.61406971,3,0,0,0,1,3,600,1.0,1,1.0,1.0,277,2,1.0,13500.0
3325,0,1526728680,77.6086805,0,0,0,0,2,3,500,1.0,0,2.0,4.0,202,2,1.0,11000.0
3749,1,1525709820,77.6424081,3,0,0,0,2,0,750,2.0,0,0.0,1.0,64,3,0.0,18000.0
251,1,1513073460,77.7357592,0,0,0,0,2,0,1255,2.0,0,2.0,4.0,1412,0,2.0,21000.0
525,1,1535969700,77.70440929,3,0,1,0,2,0,900,2.0,0,1.0,4.0,713,0,1.0,15000.0
476,2,1502306640,77.54064218,3,0,0,0,2,0,1300,2.0,1,1.0,4.0,240,2,0.0,21000.0
877,1,1504024200,77.72317826,3,1,1,1,2,0,1000,2.0,2,2.0,3.0,1089,0,1.0,18000.0
1107,0,1521046260,77.5537358,0,0,0,0,2,3,600,1.0,1,2.0,2.0,202,2,1.0,9000.0
2756,1,1533316440,77.6247492,3,0,1,0,2,1,1200,2.0,1,2.0,2.0,597,0,3.0,23000.0
3620,1,1529515140,77.61001546,0,0,0,0,2,3,1000,2.0,0,2.0,2.0,261,3,2.0,18000.0
583,1,1496956080,77.7406407,3,0,0,0,2,3,1200,1.0,1,0.0,3.0,87,3,1.0,10000.0
709,1,1532444820,77.59185411,3,0,1,0,0,0,1200,2.0,7,1.0,5.0,692,0,1.0,30000.0
3359,2,1526729100,77.7179932,3,1,1,1,2,1,1860,3.0,0,6.0,12.0,1236,0,5.0,30000.0
1827,1,1509203640,77.56564926,0,0,0,0,2,3,650,1.0,1,1.0,2.0,41,3,1.0,10000.0
1495,1,1494328380,77.70458087,3,1,1,1,2,0,1130,2.0,0,0.0,4.0,1326,0,1.0,21000.0
3070,1,1527519060,77.6003388,3,0,0,0,2,3,600,1.0,4,2.0,3.0,224,2,1.0,10500.0
3669,2,1530189900,77.6662679,0,1,1,1,2,0,1589,3.0,0,3.0,10.0,1341,0,1.0,32000.0
2815,1,1543875540,77.709555,3,1,1,1,2,0,1250,2.0,4,8.0,10.0,1220,0,2.0,27000.0
911,0,1522093260,77.5838424,3,0,0,0,2,3,400,2.0,1,0.0,2.0,240,2,0.0,8000.0
168,1,1501416780,77.57435023,0,0,0,0,2,3,600,2.0,7,1.0,2.0,240,2,1.0,12000.0
3145,1,1524922020,77.55143691,3,0,0,0,2,0,600,1.0,0,0.0,2.0,231,2,0.0,8000.0
395,2,1531944300,77.5877321,3,0,0,0,2,0,1400,2.0,7,0.0,1.0,164,2,0.0,30000.0
2829,0,1521118980,77.60862973,0,0,0,0,2,3,700,1.0,1,0.0,2.0,248,2,0.0,12000.0
1086,1,1507383420,77.5618439,0,0,0,0,2,3,800,2.0,0,1.0,3.0,1401,0,1.0,12000.0
3299,1,1526299260,77.7524355,0,1,1,1,2,0,1300,2.0,0,3.0,4.0,1019,0,3.0,22000.0
2376,1,1524414540,77.50592331,3,0,0,0,2,3,1200,1.0,0,3.0,3.0,240,2,1.0,12000.0
2481,1,1543935120,77.7022315,0,1,1,1,2,0,1100,2.0,1,1.0,4.0,1202,0,1.0,28000.0
1925,5,1535802000,77.67055487,1,0,0,0,2,2,400,1.0,1,3.0,3.0,231,2,0.0,8000.0
3248,1,1530803220,77.7522367,3,1,1,0,2,0,1200,2.0,1,1.0,3.0,1114,0,2.0,18000.0
3219,2,1522934820,77.70103455,3,1,1,1,2,0,1500,3.0,0,0.0,4.0,1048,0,2.0,25000.0
773,1,1532005500,77.53984591,3,0,0,0,1,3,800,2.0,1,0.0,2.0,417,3,0.0,9500.0
2847,2,1521311280,77.75060352,3,1,1,1,2,0,1552,3.0,0,3.0,4.0,1295,0,1.0,20000.0
2713,0,1514977440,77.54758988,3,0,0,0,2,3,600,1.0,1,3.0,3.0,1,2,1.0,15000.0
3153,2,1525019640,77.6757377,3,1,1,1,2,0,1700,3.0,5,3.0,5.0,1394,0,2.0,35000.0
3677,1,1530280620,77.6999791,0,1,1,1,2,0,1065,2.0,1,2.0,4.0,1198,0,1.0,23000.0
3794,1,1532344080,77.71405306,3,1,1,0,2,0,1235,2.0,4,4.0,4.0,952,0,2.0,20000.0
3493,1,1525628940,77.7340972,0,1,1,1,2,0,1200,2.0,0,3.0,4.0,929,0,1.0,21000.0
565,1,1538568900,77.60925007,0,0,0,0,2,2,800,2.0,1,0.0,2.0,227,2,0.0,10000.0
163,2,1528050060,77.67383539,0,1,1,1,2,0,1541,3.0,0,7.0,9.0,1333,0,3.0,33000.0
2082,1,1502553300,77.70210564,3,1,0,0,2,3,850,2.0,1,4.0,4.0,372,0,1.0,16000.0
3798,5,1538943180,77.64824397,1,0,0,0,0,3,200,1.0,2,3.0,3.0,252,0,0.0,11500.0
1566,1,1512850920,77.51091159,3,0,0,0,2,3,800,1.0,0,0.0,0.0,240,3,0.0,11000.0
448,1,1507463400,77.7252855,3,1,1,1,2,0,1450,2.0,1,7.0,7.0,1126,0,1.0,18000.0
735,1,1530981420,77.5736891,3,0,0,0,2,0,1200,2.0,1,0.0,1.0,88,3,0.0,24000.0
43,2,1505942880,77.55709286,3,0,0,0,2,0,1500,3.0,1,0.0,1.0,306,2,0.0,25000.0
3592,0,1536331560,77.74743316,0,0,0,0,1,3,850,1.0,1,1.0,3.0,275,3,0.0,10000.0
1790,1,1508586060,77.6640759,3,1,1,1,2,1,1200,2.0,0,2.0,11.0,1012,0,1.0,28000.0
1915,2,1492020240,77.7328695,0,0,0,0,2,0,1610,3.0,0,6.0,12.0,48,0,2.0,29000.0
1892,1,1516200960,77.678768,0,0,0,0,2,0,700,1.0,4,0.0,2.0,202,2,0.0,13000.0
3643,1,1529777640,77.58404893,3,0,1,0,2,3,1200,2.0,1,1.0,5.0,638,2,2.0,22000.0
1055,1,1511365320,77.5894799,0,1,1,1,2,0,1100,2.0,7,0.0,4.0,852,0,3.0,20000.0
1062,5,1499444340,77.61256052,0,0,0,0,2,0,700,1.0,0,2.0,2.0,240,2,0.0,9000.0
3628,1,1529854920,77.74440189,0,0,0,0,2,3,1050,2.0,0,1.0,3.0,231,2,1.0,13000.0
3745,1,1528390320,77.6025027,0,1,1,1,0,1,1194,2.0,5,8.0,12.0,989,0,2.0,27000.0
1195,5,1500754560,77.71019039,0,0,0,0,1,3,500,1.0,4,2.0,2.0,103,2,1.0,10000.0
1315,2,1504893000,77.57870212,2,0,1,0,2,0,1000,3.0,0,0.0,4.0,646,2,0.0,30000.0
3002,1,1536071700,77.61460361,0,0,0,0,2,0,850,2.0,2,2.0,2.0,267,0,2.0,30000.0
2565,1,1520070960,77.74013519,3,0,0,0,2,0,1060,2.0,7,4.0,8.0,57,0,2.0,18000.0
3249,1,1530803280,77.55760147,3,0,0,0,2,3,1305,1.0,0,0.0,2.0,202,2,0.0,15000.0
3139,1,1524759300,77.6753106,3,1,0,1,0,0,1400,2.0,0,1.0,4.0,378,0,2.0,21000.0
2797,1,1538580660,77.52431058,3,0,1,0,2,0,1000,2.0,0,0.0,4.0,436,0,0.0,12000.0
1260,0,1483898160,77.7039998,3,1,1,0,2,0,1060,2.0,0,1.0,4.0,1171,0,2.0,14000.0
342,0,1505401020,77.62809753,0,0,1,0,2,3,850,1.0,1,1.0,5.0,712,0,1.0,20000.0
1545,2,1510230960,77.6899377,0,1,0,1,2,0,2800,3.0,0,1.0,2.0,411,2,3.0,40000.0
2859,1,1515093420,77.68745361,0,0,0,0,2,2,600,1.0,1,2.0,4.0,202,2,2.0,16000.0
1855,2,1486831980,77.59475212,3,0,1,0,2,0,1650,3.0,0,1.0,4.0,469,2,1.0,40000.0
2989,1,1525454340,77.53140094,0,0,0,0,1,0,700,2.0,7,1.0,2.0,115,0,1.0,10000.0
3865,0,1532291220,77.70413119,0,0,1,0,2,3,600,1.0,7,0.0,4.0,592,2,0.0,15000.0
2280,1,1525192860,77.67854018,0,0,0,0,1,3,600,1.0,1,2.0,3.0,202,2,0.0,10000.0
2715,2,1519852860,77.51242539,3,0,1,0,2,0,2000,2.0,1,1.0,4.0,649,0,3.0,18000.0
3658,1,1530023760,77.7949608,0,1,1,0,0,0,799,2.0,0,7.0,10.0,1158,0,1.0,21000.0
355,3,1515353220,77.7069496,3,1,0,1,2,0,3400,5.0,1,0.0,0.0,415,0,2.0,45000.0
2971,1,1520185140,77.64144297,0,0,0,0,2,3,1200,2.0,0,3.0,5.0,176,2,1.0,24000.0
1418,1,1502312400,77.6143663,3,0,1,0,2,0,1100,2.0,7,1.0,4.0,460,0,2.0,23000.0
2488,0,1525628340,77.7011615,1,0,0,0,2,1,800,1.0,7,1.0,2.0,280,3,1.0,9000.0
1864,2,1499795640,77.74949712,0,1,1,1,2,0,2185,3.0,2,6.0,9.0,1394,0,3.0,33000.0
2147,2,1516398000,77.66505349,3,0,1,0,2,0,1560,2.0,0,2.0,5.0,820,0,2.0,25000.0
2223,1,1514565060,77.56431879,3,0,0,0,2,3,400,1.0,0,2.0,3.0,202,2,2.0,12000.0
981,0,1521924060,77.6956071,0,0,0,0,2,3,450,1.0,0,4.0,4.0,66,2,0.0,11500.0
2601,1,1518993660,77.55460121,0,0,1,0,2,0,700,2.0,1,1.0,4.0,420,2,0.0,18000.0
246,1,1519416720,77.64593886,0,0,0,0,2,3,750,1.0,1,0.0,4.0,240,2,0.0,14000.0
2732,1,1520094180,77.7425964,3,1,1,1,2,1,1210,2.0,0,1.0,4.0,919,0,1.0,20000.0
3796,2,1541611980,77.72152508,3,1,1,1,2,0,1300,2.0,7,4.0,4.0,947,0,2.0,22000.0
1543,2,1510244280,77.7514267,0,1,1,1,2,0,1839,3.0,0,18.0,19.0,1019,0,2.0,36000.0
3261,1,1533464640,77.7030547,3,1,1,0,2,1,1300,2.0,0,5.0,5.0,896,0,2.0,18000.0
1046,1,1494164760,77.694364,3,0,0,0,2,3,1201,2.0,0,1.0,3.0,306,2,1.0,20000.0
1637,2,1506265560,77.70212616,0,1,1,1,0,0,1800,3.0,7,2.0,4.0,1140,0,3.0,36000.0
450,1,1514981040,77.56702099,3,0,1,0,2,0,1050,2.0,0,4.0,4.0,459,0,1.0,13500.0
1702,1,1494429360,77.665774,0,0,0,0,2,3,1200,2.0,4,2.0,2.0,202,2,0.0,15000.0
2646,2,1519812180,77.682736,3,0,1,0,2,0,1600,2.0,0,2.0,4.0,553,0,3.0,25000.0
3263,1,1536155460,77.56499447,0,0,0,0,2,0,1000,3.0,4,1.0,1.0,277,2,1.0,20000.0
2356,2,1516125480,77.71426142,0,0,0,0,2,0,1700,3.0,7,0.0,8.0,1265,0,2.0,34000.0
856,1,1501346040,77.59958789,3,0,1,0,2,0,800,2.0,0,4.0,5.0,521,0,1.0,23000.0
1412,1,1503568620,77.5858803,3,1,1,1,2,1,1270,2.0,0,10.0,13.0,1302,0,1.0,30000.0
1674,1,1506779220,77.55766519,0,0,0,0,1,3,600,2.0,7,3.0,4.0,240,2,0.0,11000.0
2932,2,1515176340,77.7008201,0,1,1,0,2,0,1525,3.0,1,0.0,5.0,1068,0,3.0,25000.0
1536,2,1507562640,77.57893413,3,0,0,0,2,0,2019,3.0,0,1.0,3.0,1441,0,3.0,35000.0
1417,0,1509029220,77.67001395,3,0,0,0,2,3,400,1.0,4,2.0,2.0,202,2,0.0,10000.0
1945,1,1510933260,77.65203778,0,0,0,0,2,0,1200,2.0,1,0.0,2.0,306,2,0.0,30000.0
1665,3,1506613860,77.55800446,0,0,0,0,2,3,1600,4.0,4,2.0,3.0,227,2,2.0,16000.0
39,2,1528405740,77.52146663,3,0,0,0,2,0,1950,3.0,1,0.0,2.0,259,2,0.0,22000.0
2922,2,1544112360,77.6795904,3,1,1,1,2,0,1636,2.0,7,0.0,4.0,935,0,0.0,36000.0
2282,2,1523706120,77.57285537,3,0,0,0,2,1,1800,3.0,1,1.0,3.0,70,2,1.0,37000.0
3822,1,1531522020,77.67528376,0,0,0,0,2,3,700,1.0,4,2.0,4.0,240,3,0.0,17000.0
1826,0,1509126420,77.65288352,0,0,0,0,2,3,850,1.0,5,2.0,2.0,240,2,0.0,15000.0
2041,0,1489334340,77.64726796,3,0,0,0,2,3,450,1.0,0,2.0,3.0,0,2,0.0,13500.0
2872,2,1521581280,77.5657388,0,0,1,0,2,0,1560,3.0,7,2.0,4.0,635,0,2.0,28000.0
3278,1,1536173100,77.55617478,3,0,0,0,2,3,700,1.0,1,1.0,1.0,272,2,1.0,8000.0
718,1,1502446440,77.7556668,0,0,0,0,2,0,1250,2.0,1,2.0,4.0,143,2,0.0,13500.0
110,3,1516036500,77.59960289,3,0,0,0,2,0,2100,4.0,0,1.0,1.0,41,2,3.0,45000.0
1221,1,1501191480,77.56739932,0,0,0,0,2,3,1200,1.0,0,1.0,2.0,227,2,1.0,15000.0
133,1,1507716240,77.67556771,3,0,0,0,2,0,1300,1.0,0,1.0,2.0,226,2,1.0,16500.0
2148,1,1513609020,77.67644248,0,0,0,0,2,3,1000,2.0,1,1.0,2.0,208,3,2.0,16000.0
2858,1,1531673760,77.596901,3,0,0,0,2,2,700,2.0,0,3.0,4.0,231,2,1.0,11000.0
410,0,1514716920,77.6472041,0,0,0,0,1,3,500,1.0,0,1.0,3.0,202,3,1.0,9000.0
2027,1,1484244240,77.59079723,3,0,0,0,2,0,1100,2.0,0,0.0,2.0,240,2,0.0,20000.0
3659,1,1530041880,77.73066711,3,1,1,1,2,0,1021,2.0,0,6.0,14.0,1026,0,1.0,22000.0
3851,2,1532101560,77.54161425,3,0,0,0,2,0,2300,3.0,0,1.0,3.0,367,3,0.0,35000.0
1180,1,1500552900,77.60956191,0,0,0,0,2,3,800,2.0,0,1.0,4.0,202,2,0.0,15000.0
952,2,1509466980,77.554258,3,0,0,0,2,0,1600,3.0,0,1.0,1.0,240,2,0.0,29000.0
59,1,1530464280,77.55022574,3,0,0,0,2,3,900,2.0,1,0.0,2.0,89,2,1.0,13000.0
492,2,1510998060,77.7337254,0,1,1,1,2,0,1500,3.0,0,1.0,7.0,1300,0,2.0,30000.0
1257,0,1483898700,77.56082457,0,0,0,0,2,2,400,1.0,0,1.0,2.0,202,2,0.0,8000.0
2208,1,1514654700,77.66594609,0,0,0,1,2,1,1200,2.0,0,0.0,2.0,355,0,1.0,28000.0
1661,2,1506526500,77.62295104,0,0,1,0,2,0,1400,3.0,0,4.0,5.0,606,0,1.0,24000.0
520,0,1494515520,77.54394833,3,0,0,0,2,3,500,1.0,0,1.0,2.0,202,2,0.0,10000.0
510,0,1532789400,77.75799561,0,0,0,0,2,1,1200,2.0,1,0.0,4.0,36,0,2.0,13000.0
1058,2,1499448720,77.5609989,3,0,0,0,2,0,1500,3.0,1,0.0,0.0,298,0,0.0,22000.0
1575,0,1505405160,77.70072221,3,0,0,0,2,3,500,1.0,0,2.0,2.0,240,2,0.0,14000.0
221,2,1513608180,77.6747574,0,1,1,1,2,0,1400,2.0,0,2.0,3.0,1050,0,3.0,30000.0
228,1,1529159820,77.7949898,0,1,1,0,2,0,1072,2.0,0,6.0,10.0,963,0,1.0,14000.0
2297,1,1527887040,77.70708466,0,1,1,1,2,0,1050,2.0,2,7.0,12.0,1315,0,2.0,23000.0
3363,1,1526837820,77.64751516,3,0,0,0,2,3,900,1.0,1,1.0,1.0,240,2,0.0,18000.0
2125,1,1513359780,77.7571726,3,1,1,1,2,0,1430,2.0,7,2.0,8.0,1282,0,2.0,22000.0
1802,1,1508787540,77.62543528,0,0,0,0,0,0,850,2.0,1,1.0,2.0,195,2,1.0,25000.0
894,1,1509225060,77.62415362,0,0,0,0,2,3,750,2.0,0,2.0,4.0,240,2,0.0,20000.0
69,0,1529525100,77.62630932,0,0,0,0,2,2,500,1.0,0,0.0,2.0,240,2,0.0,9500.0
2926,5,1522347660,77.69874573,0,1,1,1,0,2,350,1.0,7,3.0,14.0,1215,0,0.0,15000.0
2426,1,1516915140,77.61604151,0,0,0,0,2,3,600,1.0,4,3.0,3.0,103,2,1.0,12000.0
3250,2,1530808560,77.6874416,3,1,1,1,0,0,1750,3.0,0,0.0,13.0,1025,0,1.0,40000.0
1151,1,1525263000,77.75607595,0,0,0,0,2,3,1000,2.0,0,0.0,2.0,240,2,0.0,13000.0
2666,1,1519490820,77.574641,0,0,0,0,1,0,1000,2.0,0,0.0,1.0,282,3,0.0,13000.0
3177,0,1524948720,77.60714569,0,0,0,0,2,2,600,1.0,1,3.0,3.0,5,2,1.0,12000.0
2522,1,1523717700,77.74006037,3,1,1,1,2,0,1335,2.0,7,1.0,11.0,1326,0,1.0,22000.0
2604,0,1518967620,77.76907521,3,0,0,0,2,3,800,1.0,1,1.0,1.0,202,2,1.0,8000.0
312,1,1532296680,77.61018352,0,0,0,0,2,3,750,2.0,1,3.0,3.0,202,2,0.0,15000.0
927,1,1519148820,77.5459884,3,0,1,0,2,0,1060,2.0,0,3.0,5.0,685,0,2.0,15000.0
3058,1,1533065520,77.5856084,0,0,0,0,2,3,600,2.0,3,1.0,3.0,261,2,0.0,16000.0
3900,3,1532700120,77.69135519,3,0,0,0,0,0,3500,3.0,4,0.0,1.0,62,3,1.0,45000.0
1722,1,1519307940,77.67107243,0,0,0,0,2,3,650,1.0,2,3.0,3.0,277,2,4.0,12000.0
3358,1,1526756700,77.56324303,3,0,0,0,2,3,1000,1.0,1,1.0,3.0,115,2,1.0,13000.0
2850,0,1521305400,77.64810985,0,0,0,0,1,3,600,1.0,1,1.0,2.0,202,2,0.0,9500.0
2350,0,1541595420,77.75247434,3,0,0,0,2,3,700,1.0,0,0.0,1.0,231,2,0.0,9000.0
1772,1,1508943540,77.5927823,0,1,1,1,2,0,850,2.0,1,0.0,3.0,884,0,0.0,18000.0
2626,2,1519241640,77.72032166,0,0,1,1,2,0,1500,2.0,1,1.0,4.0,523,0,3.0,19000.0
1129,0,1538577180,77.64699591,0,0,0,0,2,0,700,1.0,1,1.0,3.0,215,2,1.0,16000.0
348,1,1516821840,77.70280827,3,0,0,0,1,2,1000,1.0,1,1.0,1.0,240,2,1.0,18000.0
3574,1,1529854620,77.7499467,0,1,1,1,2,0,1150,2.0,0,2.0,5.0,1086,0,3.0,21000.0
1470,5,1483973520,77.6034894,1,0,0,0,2,3,250,1.0,7,3.0,3.0,202,0,1.0,20000.0
3244,2,1533479640,77.66192567,0,1,1,1,2,1,2240,3.0,0,7.0,20.0,945,0,1.0,47000.0
134,1,1521496800,77.6762802,3,0,0,0,2,0,975,2.0,2,2.0,3.0,306,2,1.0,17000.0
3196,1,1517851560,77.70997578,3,1,1,0,2,0,1100,2.0,0,1.0,5.0,868,0,2.0,20000.0
3512,0,1529586540,77.70542277,3,0,0,0,2,3,600,1.0,0,2.0,4.0,240,2,0.0,12500.0
1084,2,1510064280,77.52443435,0,1,1,0,1,0,1600,3.0,1,1.0,4.0,904,0,2.0,20000.0
3585,5,1529429520,77.63143421,1,0,0,0,2,0,300,1.0,3,3.0,3.0,62,2,0.0,12000.0
408,1,1519597500,77.53786953,1,0,0,0,2,0,900,1.0,1,1.0,2.0,202,2,0.0,8000.0
1992,1,1511696580,77.60748694,0,0,0,0,2,3,1200,2.0,1,1.0,2.0,209,2,0.0,18500.0
2225,0,1514580480,77.70566553,0,0,0,0,2,3,600,1.0,0,1.0,4.0,71,2,1.0,12500.0
1793,1,1508614680,77.6271078,3,0,1,0,1,1,1200,2.0,1,4.0,5.0,475,0,2.0,40000.0
555,1,1532791860,77.52510463,0,0,0,0,2,0,880,2.0,1,1.0,2.0,70,2,1.0,15000.0
2548,1,1535912820,77.6741922,3,1,1,1,2,0,1250,2.0,7,9.0,9.0,1394,0,2.0,35000.0
2115,1,1513168680,77.54066532,3,0,0,0,2,3,625,1.0,1,1.0,2.0,202,3,0.0,15000.0
1095,2,1506549360,77.70708466,0,1,1,1,2,0,1550,2.0,1,6.0,12.0,1141,0,2.0,26000.0
29,1,1505589060,77.5615507,0,0,0,0,2,3,840,2.0,0,0.0,2.0,306,2,0.0,14000.0
2832,2,1521132960,77.7042979,0,0,1,1,2,0,1520,3.0,1,3.0,6.0,799,0,2.0,28000.0
776,1,1486562100,77.75449505,0,0,0,0,2,0,1000,1.0,1,2.0,4.0,103,2,1.0,13000.0
610,0,1524341640,77.57277846,3,0,0,0,2,3,300,1.0,7,3.0,4.0,227,2,0.0,10000.0
2083,1,1502576220,77.65832362,0,0,0,0,2,3,750,1.0,2,1.0,2.0,209,2,1.0,14000.0
604,2,1519472220,77.6707448,0,0,1,0,2,1,1751,3.0,1,2.0,4.0,445,0,4.0,27500.0
1490,2,1491760500,77.750148,0,1,1,0,2,1,1444,3.0,7,1.0,3.0,1093,0,2.0,23000.0
2976,1,1530717540,77.71605569,3,0,1,0,2,0,800,2.0,4,3.0,5.0,501,0,2.0,23000.0
3448,1,1527712320,77.7247772,0,1,1,1,2,0,747,2.0,2,9.0,14.0,1231,0,0.0,22000.0
2408,1,1521298800,77.60203193,3,0,0,0,2,0,600,2.0,0,0.0,3.0,202,2,2.0,14000.0
928,5,1535841840,77.6031066,3,0,0,0,2,3,200,1.0,1,4.0,4.0,164,2,1.0,10000.0
